Order_ID,Date_ID,Order_Date,Product_ID,Customer_ID,Warehouse_ID,Quantity,Unit_Price,Discount_Rate,Sales_Value,Sales_Outlier_Flag
ORD00074991,20250117,2025-01-17,P0002,C00660,WH05,18,950.45,0.03,16594.86,False
ORD00074992,20250117,2025-01-17,P0003,C00788,WH01,8,1220.29,0.1,8786.09,False
ORD00074993,20250117,2025-01-17,P0003,C00506,WH02,15,1220.29,0.05,17389.13,False
ORD00074994,20250117,2025-01-17,P0003,C00668,WH03,16,1220.29,0.0,19524.64,False
ORD00074995,20250117,2025-01-17,P0003,C00322,WH04,10,1220.29,0.1,10982.61,False
ORD00074996,20250117,2025-01-17,P0003,C00877,WH05,9,1220.29,0.15,9335.22,False
ORD00074997,20250117,2025-01-17,P0004,C00042,WH01,13,2227.7,0.0,28960.1,False
ORD00074998,20250117,2025-01-17,P0004,C00935,WH02,19,2227.7,0.0,42326.3,False
ORD00074999,20250117,2025-01-17,P0004,C00091,WH03,18,2227.7,0.03,38895.64,False
ORD00075000,20250117,2025-01-17,P0004,C00701,WH04,15,2227.7,0.05,31744.72,False
ORD00075001,20250117,2025-01-17,P0004,C00048,WH05,16,2227.7,0.05,33861.04,False
ORD00075002,20250117,2025-01-17,P0005,C00672,WH01,5,1650.77,0.15,7015.77,False
ORD00075003,20250117,2025-01-17,P0005,C00145,WH02,6,1650.77,0.1,8914.16,False
ORD00075004,20250117,2025-01-17,P0005,C00286,WH03,6,1650.77,0.15,8418.93,False
ORD00075005,20250117,2025-01-17,P0005,C00044,WH04,8,1650.77,0.03,12809.98,False
ORD00075006,20250117,2025-01-17,P0005,C00065,WH05,8,1650.77,0.0,13206.16,False
ORD00075007,20250117,2025-01-17,P0006,C00686,WH01,4,3622.89,0.05,13766.98,False
ORD00075008,20250117,2025-01-17,P0006,C00631,WH02,2,3622.89,0.05,6883.49,False
ORD00075009,20250117,2025-01-17,P0006,C00185,WH03,1,3622.89,0.0,3622.89,False
ORD00075010,20250117,2025-01-17,P0006,C00937,WH05,4,3622.89,0.03,14056.81,False
ORD00075011,20250117,2025-01-17,P0007,C00899,WH01,9,2956.62,0.0,26609.58,False
ORD00075012,20250117,2025-01-17,P0007,C00582,WH02,8,2956.62,0.03,22943.37,False
ORD00075013,20250117,2025-01-17,P0007,C00237,WH03,17,2956.62,0.1,45236.29,False
ORD00075014,20250117,2025-01-17,P0007,C00761,WH04,6,2956.62,0.03,17207.53,False
ORD00075015,20250117,2025-01-17,P0007,C00968,WH05,10,2956.62,0.0,29566.2,False
ORD00075016,20250117,2025-01-17,P0008,C00830,WH01,6,968.68,0.05,5521.48,False
ORD00075017,20250117,2025-01-17,P0008,C00477,WH02,7,968.68,0.05,6441.72,False
ORD00075018,20250117,2025-01-17,P0008,C00710,WH03,15,968.68,0.1,13077.18,False
ORD00075019,20250117,2025-01-17,P0008,C00863,WH04,10,968.68,0.0,9686.8,False
ORD00075020,20250117,2025-01-17,P0008,C00215,WH05,15,968.68,0.03,14094.29,False
ORD00075021,20250117,2025-01-17,P0009,C00899,WH01,4,3207.48,0.05,12188.42,False
ORD00075022,20250117,2025-01-17,P0009,C00525,WH02,2,3207.48,0.0,6414.96,False
ORD00075023,20250117,2025-01-17,P0009,C00839,WH03,6,3207.48,0.03,18667.53,False
ORD00075024,20250117,2025-01-17,P0009,C00080,WH04,4,3207.48,0.03,12445.02,False
ORD00075025,20250117,2025-01-17,P0009,C00060,WH05,3,3207.48,0.0,9622.44,False
ORD00075026,20250117,2025-01-17,P0010,C00044,WH01,5,3567.8,0.0,17839.0,False
ORD00075027,20250117,2025-01-17,P0010,C00658,WH02,7,3567.8,0.0,24974.6,False
ORD00075028,20250117,2025-01-17,P0010,C00176,WH03,6,3567.8,0.0,21406.8,False
ORD00075029,20250117,2025-01-17,P0010,C00539,WH04,1,3567.8,0.05,3389.41,False
ORD00075030,20250117,2025-01-17,P0010,C00787,WH05,6,3567.8,0.1,19266.12,False
ORD00075031,20250117,2025-01-17,P0011,C00185,WH01,6,746.61,0.1,4031.69,False
ORD00075032,20250117,2025-01-17,P0011,C00045,WH02,5,746.61,0.0,3733.05,False
ORD00075033,20250117,2025-01-17,P0011,C00852,WH03,6,746.61,0.05,4255.68,False
ORD00075034,20250117,2025-01-17,P0011,C00602,WH04,5,746.61,0.0,3733.05,False
ORD00075035,20250117,2025-01-17,P0011,C00140,WH05,8,746.61,0.0,5972.88,False
ORD00075036,20250117,2025-01-17,P0012,C00752,WH01,3,3089.32,0.03,8989.92,False
ORD00075037,20250117,2025-01-17,P0012,C00446,WH02,6,3089.32,0.0,18535.92,False
ORD00075038,20250117,2025-01-17,P0012,C00897,WH03,3,3089.32,0.1,8341.16,False
ORD00075039,20250117,2025-01-17,P0012,C00280,WH04,4,3089.32,0.03,11986.56,False
ORD00075040,20250117,2025-01-17,P0012,C00163,WH05,6,3089.32,0.0,18535.92,False
ORD00075041,20250117,2025-01-17,P0013,C00411,WH01,3,3614.28,0.05,10300.7,False
ORD00075042,20250117,2025-01-17,P0013,C00172,WH02,4,3614.28,0.05,13734.26,False
ORD00075043,20250117,2025-01-17,P0013,C00909,WH03,8,3614.28,0.05,27468.53,False
ORD00075044,20250117,2025-01-17,P0013,C00132,WH04,1,3614.28,0.0,3614.28,False
ORD00075045,20250117,2025-01-17,P0013,C00161,WH05,2,3614.28,0.05,6867.13,False
ORD00075046,20250117,2025-01-17,P0014,C00619,WH01,8,2634.32,0.03,20442.32,False
ORD00075047,20250117,2025-01-17,P0014,C00139,WH02,21,2634.32,0.0,55320.72,False
ORD00075048,20250117,2025-01-17,P0014,C00152,WH03,22,2634.32,0.03,56216.39,False
ORD00075049,20250117,2025-01-17,P0014,C00081,WH04,12,2634.32,0.0,31611.84,False
ORD00075050,20250117,2025-01-17,P0014,C00736,WH05,22,2634.32,0.1,52159.54,False
ORD00075051,20250117,2025-01-17,P0015,C00780,WH01,4,325.37,0.0,1301.48,False
ORD00075052,20250117,2025-01-17,P0015,C00950,WH02,10,325.37,0.0,3253.7,False
ORD00075053,20250117,2025-01-17,P0015,C00532,WH03,11,325.37,0.1,3221.16,False
ORD00075054,20250117,2025-01-17,P0015,C00256,WH04,5,325.37,0.0,1626.85,False
ORD00075055,20250117,2025-01-17,P0015,C00073,WH05,10,325.37,0.0,3253.7,False
ORD00075056,20250117,2025-01-17,P0016,C00613,WH01,24,1110.44,0.0,26650.56,False
ORD00075057,20250117,2025-01-17,P0016,C00425,WH02,23,1110.44,0.0,25540.12,False
ORD00075058,20250117,2025-01-17,P0016,C00229,WH03,20,1110.44,0.0,22208.8,False
ORD00075059,20250117,2025-01-17,P0016,C00732,WH04,18,1110.44,0.0,19987.92,False
ORD00075060,20250117,2025-01-17,P0016,C00246,WH05,15,1110.44,0.0,16656.6,False
ORD00075061,20250117,2025-01-17,P0017,C00938,WH01,12,1114.83,0.0,13377.96,False
ORD00075062,20250117,2025-01-17,P0017,C00581,WH02,24,1114.83,0.0,26755.92,False
ORD00075063,20250117,2025-01-17,P0017,C00550,WH03,15,1114.83,0.03,16220.78,False
ORD00075064,20250117,2025-01-17,P0017,C00800,WH04,14,1114.83,0.0,15607.62,False
ORD00075065,20250117,2025-01-17,P0017,C00594,WH05,15,1114.83,0.1,15050.2,False
ORD00075066,20250117,2025-01-17,P0018,C00588,WH01,4,1366.31,0.05,5191.98,False
ORD00075067,20250117,2025-01-17,P0018,C00077,WH02,3,1366.31,0.0,4098.93,False
ORD00075068,20250117,2025-01-17,P0018,C00819,WH03,3,1366.31,0.0,4098.93,False
ORD00075069,20250117,2025-01-17,P0018,C00289,WH04,7,1366.31,0.15,8129.54,False
ORD00075070,20250117,2025-01-17,P0018,C00999,WH05,3,1366.31,0.03,3975.96,False
ORD00075071,20250117,2025-01-17,P0019,C00455,WH01,10,2758.24,0.05,26203.28,False
ORD00075072,20250117,2025-01-17,P0019,C00342,WH02,20,2758.24,0.03,53509.86,False
ORD00075073,20250117,2025-01-17,P0019,C00194,WH03,19,2758.24,0.1,47165.9,False
ORD00075074,20250117,2025-01-17,P0019,C00139,WH04,18,2758.24,0.15,42201.07,False
ORD00075075,20250117,2025-01-17,P0019,C00530,WH05,12,2758.24,0.15,28134.05,False
ORD00075076,20250117,2025-01-17,P0020,C00107,WH01,8,3034.72,0.03,23549.43,False
ORD00075077,20250117,2025-01-17,P0020,C00831,WH02,16,3034.72,0.0,48555.52,False
ORD00075078,20250117,2025-01-17,P0020,C00714,WH03,13,3034.72,0.05,37478.79,False
ORD00075079,20250117,2025-01-17,P0020,C00015,WH04,9,3034.72,0.0,27312.48,False
ORD00075080,20250117,2025-01-17,P0020,C00696,WH05,9,3034.72,0.0,27312.48,False
ORD00075081,20250117,2025-01-17,P0021,C00138,WH01,9,840.91,0.1,6811.37,False
ORD00075082,20250117,2025-01-17,P0021,C00520,WH02,9,840.91,0.05,7189.78,False
ORD00075083,20250117,2025-01-17,P0021,C00545,WH03,22,840.91,0.1,16650.02,False
ORD00075084,20250117,2025-01-17,P0021,C00764,WH04,10,840.91,0.05,7988.64,False
ORD00075085,20250117,2025-01-17,P0021,C00958,WH05,19,840.91,0.1,14379.56,False
ORD00075086,20250117,2025-01-17,P0022,C00417,WH01,3,611.26,0.03,1778.77,False
ORD00075087,20250117,2025-01-17,P0022,C00124,WH02,3,611.26,0.0,1833.78,False
ORD00075088,20250117,2025-01-17,P0022,C00170,WH03,2,611.26,0.05,1161.39,False
ORD00075089,20250117,2025-01-17,P0022,C00067,WH04,1,611.26,0.03,592.92,False
ORD00075090,20250117,2025-01-17,P0022,C00443,WH05,3,611.26,0.0,1833.78,False
ORD00075091,20250117,2025-01-17,P0023,C00400,WH01,6,897.51,0.0,5385.06,False
ORD00075092,20250117,2025-01-17,P0023,C00071,WH02,8,897.51,0.05,6821.08,False
ORD00075093,20250117,2025-01-17,P0023,C00193,WH03,5,897.51,0.1,4038.8,False
ORD00075094,20250117,2025-01-17,P0023,C00282,WH04,1,897.51,0.0,897.51,False
ORD00075095,20250117,2025-01-17,P0023,C00045,WH05,4,897.51,0.0,3590.04,False
ORD00075096,20250117,2025-01-17,P0024,C00955,WH01,4,889.43,0.1,3201.95,False
ORD00075097,20250117,2025-01-17,P0024,C00818,WH02,3,889.43,0.0,2668.29,False
ORD00075098,20250117,2025-01-17,P0024,C00558,WH03,2,889.43,0.0,1778.86,False
ORD00075099,20250117,2025-01-17,P0024,C00211,WH04,2,889.43,0.1,1600.97,False
ORD00075100,20250117,2025-01-17,P0024,C00821,WH05,3,889.43,0.1,2401.46,False
ORD00075101,20250117,2025-01-17,P0025,C00901,WH01,17,1786.4,0.0,30368.8,False
ORD00075102,20250117,2025-01-17,P0025,C00938,WH02,11,1786.4,0.1,17685.36,False
ORD00075103,20250117,2025-01-17,P0025,C00967,WH03,16,1786.4,0.0,28582.4,False
ORD00075104,20250117,2025-01-17,P0025,C00922,WH04,8,1786.4,0.1,12862.08,False
ORD00075105,20250117,2025-01-17,P0025,C00106,WH05,18,1786.4,0.15,27331.92,False
ORD00075106,20250117,2025-01-17,P0026,C00057,WH01,14,2864.88,0.1,36097.49,False
ORD00075107,20250117,2025-01-17,P0026,C00377,WH02,31,2864.88,0.1,79930.15,False
ORD00075108,20250117,2025-01-17,P0026,C00360,WH03,24,2864.88,0.1,61881.41,False
ORD00075109,20250117,2025-01-17,P0026,C00149,WH04,20,2864.88,0.15,48702.96,False
ORD00075110,20250117,2025-01-17,P0026,C00645,WH05,19,2864.88,0.0,54432.72,False
ORD00075111,20250117,2025-01-17,P0027,C00838,WH01,7,769.37,0.0,5385.59,False
ORD00075112,20250117,2025-01-17,P0027,C00358,WH02,14,769.37,0.0,10771.18,False
ORD00075113,20250117,2025-01-17,P0027,C00928,WH03,19,769.37,0.05,13887.13,False
ORD00075114,20250117,2025-01-17,P0027,C00444,WH04,11,769.37,0.0,8463.07,False
ORD00075115,20250117,2025-01-17,P0027,C00818,WH05,10,769.37,0.05,7309.02,False
ORD00075116,20250117,2025-01-17,P0028,C00345,WH01,12,4304.95,0.0,51659.4,False
ORD00075117,20250117,2025-01-17,P0028,C00475,WH02,11,4304.95,0.0,47354.45,False
ORD00075118,20250117,2025-01-17,P0028,C00629,WH03,18,4304.95,0.0,77489.1,False
ORD00075119,20250117,2025-01-17,P0028,C00831,WH04,7,4304.95,0.0,30134.65,False
ORD00075120,20250117,2025-01-17,P0028,C00733,WH05,6,4304.95,0.05,24538.21,False
ORD00075121,20250117,2025-01-17,P0029,C00294,WH01,14,4643.0,0.0,65002.0,False
ORD00075122,20250117,2025-01-17,P0029,C00339,WH02,26,4643.0,0.1,108646.2,True
ORD00075123,20250117,2025-01-17,P0029,C00394,WH03,25,4643.0,0.05,110271.25,True
ORD00075124,20250117,2025-01-17,P0029,C00494,WH04,18,4643.0,0.0,83574.0,False
ORD00075125,20250117,2025-01-17,P0029,C00927,WH05,13,4643.0,0.1,54323.1,False
ORD00075126,20250117,2025-01-17,P0030,C00641,WH01,10,3286.04,0.0,32860.4,False
ORD00075127,20250117,2025-01-17,P0030,C00322,WH02,23,3286.04,0.0,75578.92,False
ORD00075128,20250117,2025-01-17,P0030,C00798,WH03,21,3286.04,0.15,58655.81,False
ORD00075129,20250117,2025-01-17,P0030,C00802,WH04,7,3286.04,0.05,21852.17,False
ORD00075130,20250117,2025-01-17,P0030,C00853,WH05,12,3286.04,0.0,39432.48,False
ORD00075131,20250117,2025-01-17,P0031,C00003,WH01,3,660.48,0.0,1981.44,False
ORD00075132,20250117,2025-01-17,P0031,C00948,WH02,3,660.48,0.0,1981.44,False
ORD00075133,20250117,2025-01-17,P0031,C00056,WH03,1,660.48,0.03,640.67,False
ORD00075134,20250117,2025-01-17,P0031,C00807,WH04,5,660.48,0.1,2972.16,False
ORD00075135,20250117,2025-01-17,P0031,C00303,WH05,5,660.48,0.05,3137.28,False
ORD00075136,20250117,2025-01-17,P0032,C00642,WH01,15,2060.12,0.0,30901.8,False
ORD00075137,20250117,2025-01-17,P0032,C00477,WH02,10,2060.12,0.15,17511.02,False
ORD00075138,20250117,2025-01-17,P0032,C00822,WH03,20,2060.12,0.03,39966.33,False
ORD00075139,20250117,2025-01-17,P0032,C00660,WH04,14,2060.12,0.0,28841.68,False
ORD00075140,20250117,2025-01-17,P0032,C00593,WH05,21,2060.12,0.05,41099.39,False
ORD00075141,20250117,2025-01-17,P0033,C00194,WH01,6,2555.35,0.0,15332.1,False
ORD00075142,20250117,2025-01-17,P0033,C00553,WH02,6,2555.35,0.0,15332.1,False
ORD00075143,20250117,2025-01-17,P0033,C00227,WH03,6,2555.35,0.0,15332.1,False
ORD00075144,20250117,2025-01-17,P0033,C00419,WH04,8,2555.35,0.03,19829.52,False
ORD00075145,20250117,2025-01-17,P0033,C00894,WH05,7,2555.35,0.05,16993.08,False
ORD00075146,20250117,2025-01-17,P0034,C00190,WH01,1,4112.91,0.1,3701.62,False
ORD00075147,20250117,2025-01-17,P0034,C00471,WH02,3,4112.91,0.0,12338.73,False
ORD00075148,20250117,2025-01-17,P0034,C00778,WH03,1,4112.91,0.03,3989.52,False
ORD00075149,20250117,2025-01-17,P0034,C00345,WH04,3,4112.91,0.0,12338.73,False
ORD00075150,20250117,2025-01-17,P0034,C00362,WH05,6,4112.91,0.03,23937.14,False
ORD00075151,20250117,2025-01-17,P0035,C00548,WH01,10,2125.57,0.05,20192.92,False
ORD00075152,20250117,2025-01-17,P0035,C00955,WH02,14,2125.57,0.1,26782.18,False
ORD00075153,20250117,2025-01-17,P0035,C00994,WH03,8,2125.57,0.05,16154.33,False
ORD00075154,20250117,2025-01-17,P0035,C00018,WH04,25,2125.57,0.05,50482.29,False
ORD00075155,20250117,2025-01-17,P0035,C00186,WH05,7,2125.57,0.0,14878.99,False
ORD00075156,20250117,2025-01-17,P0036,C00717,WH01,13,2814.51,0.0,36588.63,False
ORD00075157,20250117,2025-01-17,P0036,C00513,WH02,20,2814.51,0.03,54601.49,False
ORD00075158,20250117,2025-01-17,P0036,C00839,WH03,17,2814.51,0.05,45454.34,False
ORD00075159,20250117,2025-01-17,P0036,C00930,WH04,14,2814.51,0.0,39403.14,False
ORD00075160,20250117,2025-01-17,P0036,C00309,WH05,16,2814.51,0.0,45032.16,False
ORD00075161,20250117,2025-01-17,P0037,C00335,WH01,5,1836.09,0.0,9180.45,False
ORD00075162,20250117,2025-01-17,P0037,C00337,WH02,4,1836.09,0.05,6977.14,False
ORD00075163,20250117,2025-01-17,P0037,C00593,WH03,9,1836.09,0.1,14872.33,False
ORD00075164,20250117,2025-01-17,P0037,C00510,WH04,8,1836.09,0.0,14688.72,False
ORD00075165,20250117,2025-01-17,P0037,C00090,WH05,4,1836.09,0.03,7124.03,False
ORD00075166,20250117,2025-01-17,P0038,C00801,WH01,5,2272.63,0.05,10794.99,False
ORD00075167,20250117,2025-01-17,P0038,C00081,WH02,17,2272.63,0.0,38634.71,False
ORD00075168,20250117,2025-01-17,P0038,C00235,WH03,8,2272.63,0.15,15453.88,False
ORD00075169,20250117,2025-01-17,P0038,C00905,WH04,11,2272.63,0.03,24248.96,False
ORD00075170,20250117,2025-01-17,P0038,C00644,WH05,7,2272.63,0.0,15908.41,False
ORD00075171,20250117,2025-01-17,P0039,C00647,WH01,2,655.76,0.1,1180.37,False
ORD00075172,20250117,2025-01-17,P0039,C00477,WH02,8,655.76,0.05,4983.78,False
ORD00075173,20250117,2025-01-17,P0039,C00525,WH03,7,655.76,0.1,4131.29,False
ORD00075174,20250117,2025-01-17,P0039,C00723,WH04,3,655.76,0.1,1770.55,False
ORD00075175,20250117,2025-01-17,P0039,C00072,WH05,1,655.76,0.0,655.76,False
ORD00075176,20250117,2025-01-17,P0040,C00809,WH01,3,1011.55,0.05,2882.92,False
ORD00075177,20250117,2025-01-17,P0040,C00944,WH02,4,1011.55,0.1,3641.58,False
ORD00075178,20250117,2025-01-17,P0040,C00459,WH03,4,1011.55,0.0,4046.2,False
ORD00075179,20250117,2025-01-17,P0040,C00372,WH04,5,1011.55,0.03,4906.02,False
ORD00075180,20250117,2025-01-17,P0040,C00433,WH05,4,1011.55,0.0,4046.2,False
ORD00075181,20250118,2025-01-18,P0001,C00788,WH01,10,1798.19,0.0,17981.9,False
ORD00075182,20250118,2025-01-18,P0001,C00365,WH02,9,1798.19,0.0,16183.71,False
ORD00075183,20250118,2025-01-18,P0001,C00817,WH03,22,1798.19,0.03,38373.37,False
ORD00075184,20250118,2025-01-18,P0001,C00385,WH04,9,1798.19,0.0,16183.71,False
ORD00075185,20250118,2025-01-18,P0001,C00222,WH05,14,1798.19,0.1,22657.19,False
ORD00075186,20250118,2025-01-18,P0002,C00190,WH01,13,950.45,0.05,11738.06,False
ORD00075187,20250118,2025-01-18,P0002,C00363,WH02,12,950.45,0.05,10835.13,False
ORD00075188,20250118,2025-01-18,P0002,C00068,WH03,5,950.45,0.0,4752.25,False
ORD00075189,20250118,2025-01-18,P0002,C00957,WH04,13,950.45,0.0,12355.85,False
ORD00075190,20250118,2025-01-18,P0002,C00797,WH05,13,950.45,0.0,12355.85,False
ORD00075191,20250118,2025-01-18,P0003,C00610,WH01,12,1220.29,0.1,13179.13,False
ORD00075192,20250118,2025-01-18,P0003,C00651,WH02,20,1220.29,0.03,23673.63,False
ORD00075193,20250118,2025-01-18,P0003,C00546,WH03,17,1220.29,0.0,20744.93,False
ORD00075194,20250118,2025-01-18,P0003,C00183,WH04,7,1220.29,0.15,7260.73,False
ORD00075195,20250118,2025-01-18,P0003,C00659,WH05,13,1220.29,0.1,14277.39,False
ORD00075196,20250118,2025-01-18,P0004,C00319,WH01,14,2227.7,0.1,28069.02,False
ORD00075197,20250118,2025-01-18,P0004,C00896,WH02,18,2227.7,0.03,38895.64,False
ORD00075198,20250118,2025-01-18,P0004,C00741,WH03,21,2227.7,0.05,44442.62,False
ORD00075199,20250118,2025-01-18,P0004,C00162,WH04,15,2227.7,0.15,28403.18,False
ORD00075200,20250118,2025-01-18,P0004,C00048,WH05,10,2227.7,0.03,21608.69,False
ORD00075201,20250118,2025-01-18,P0005,C00525,WH01,4,1650.77,0.03,6404.99,False
ORD00075202,20250118,2025-01-18,P0005,C00855,WH02,10,1650.77,0.0,16507.7,False
ORD00075203,20250118,2025-01-18,P0005,C00674,WH03,3,1650.77,0.1,4457.08,False
ORD00075204,20250118,2025-01-18,P0005,C00145,WH04,6,1650.77,0.0,9904.62,False
ORD00075205,20250118,2025-01-18,P0005,C00367,WH05,2,1650.77,0.0,3301.54,False
ORD00075206,20250118,2025-01-18,P0006,C00515,WH02,3,3622.89,0.0,10868.67,False
ORD00075207,20250118,2025-01-18,P0006,C00758,WH03,4,3622.89,0.0,14491.56,False
ORD00075208,20250118,2025-01-18,P0006,C00721,WH04,1,3622.89,0.0,3622.89,False
ORD00075209,20250118,2025-01-18,P0006,C00403,WH05,1,3622.89,0.15,3079.46,False
ORD00075210,20250118,2025-01-18,P0007,C00031,WH01,15,2956.62,0.1,39914.37,False
ORD00075211,20250118,2025-01-18,P0007,C00624,WH02,14,2956.62,0.0,41392.68,False
ORD00075212,20250118,2025-01-18,P0007,C00086,WH03,16,2956.62,0.0,47305.92,False
ORD00075213,20250118,2025-01-18,P0007,C00182,WH04,10,2956.62,0.03,28679.21,False
ORD00075214,20250118,2025-01-18,P0007,C00598,WH05,15,2956.62,0.05,42131.83,False
ORD00075215,20250118,2025-01-18,P0008,C00863,WH01,9,968.68,0.0,8718.12,False
ORD00075216,20250118,2025-01-18,P0008,C00516,WH02,4,968.68,0.0,3874.72,False
ORD00075217,20250118,2025-01-18,P0008,C00375,WH03,9,968.68,0.0,8718.12,False
ORD00075218,20250118,2025-01-18,P0008,C00896,WH04,7,968.68,0.05,6441.72,False
ORD00075219,20250118,2025-01-18,P0008,C00142,WH05,4,968.68,0.1,3487.25,False
ORD00075220,20250118,2025-01-18,P0009,C00935,WH01,3,3207.48,0.0,9622.44,False
ORD00075221,20250118,2025-01-18,P0009,C00829,WH02,6,3207.48,0.1,17320.39,False
ORD00075222,20250118,2025-01-18,P0009,C00898,WH03,4,3207.48,0.03,12445.02,False
ORD00075223,20250118,2025-01-18,P0009,C00660,WH04,5,3207.48,0.05,15235.53,False
ORD00075224,20250118,2025-01-18,P0009,C00572,WH05,1,3207.48,0.03,3111.26,False
ORD00075225,20250118,2025-01-18,P0010,C00056,WH01,2,3567.8,0.0,7135.6,False
ORD00075226,20250118,2025-01-18,P0010,C00265,WH02,9,3567.8,0.03,31146.89,False
ORD00075227,20250118,2025-01-18,P0010,C00435,WH03,5,3567.8,0.0,17839.0,False
ORD00075228,20250118,2025-01-18,P0010,C00835,WH04,2,3567.8,0.05,6778.82,False
ORD00075229,20250118,2025-01-18,P0010,C00506,WH05,7,3567.8,0.03,24225.36,False
ORD00075230,20250118,2025-01-18,P0011,C00171,WH01,5,746.61,0.0,3733.05,False
ORD00075231,20250118,2025-01-18,P0011,C00653,WH02,9,746.61,0.0,6719.49,False
ORD00075232,20250118,2025-01-18,P0011,C00484,WH03,12,746.61,0.0,8959.32,False
ORD00075233,20250118,2025-01-18,P0011,C00640,WH04,5,746.61,0.03,3621.06,False
ORD00075234,20250118,2025-01-18,P0011,C00778,WH05,5,746.61,0.03,3621.06,False
ORD00075235,20250118,2025-01-18,P0012,C00494,WH01,6,3089.32,0.0,18535.92,False
ORD00075236,20250118,2025-01-18,P0012,C00120,WH02,8,3089.32,0.1,22243.1,False
ORD00075237,20250118,2025-01-18,P0012,C00591,WH03,1,3089.32,0.0,3089.32,False
ORD00075238,20250118,2025-01-18,P0012,C00240,WH04,4,3089.32,0.0,12357.28,False
ORD00075239,20250118,2025-01-18,P0012,C00988,WH05,1,3089.32,0.0,3089.32,False
ORD00075240,20250118,2025-01-18,P0013,C00836,WH01,2,3614.28,0.05,6867.13,False
ORD00075241,20250118,2025-01-18,P0013,C00070,WH02,8,3614.28,0.03,28046.81,False
ORD00075242,20250118,2025-01-18,P0013,C00369,WH03,2,3614.28,0.0,7228.56,False
ORD00075243,20250118,2025-01-18,P0013,C00970,WH04,3,3614.28,0.0,10842.84,False
ORD00075244,20250118,2025-01-18,P0013,C00575,WH05,4,3614.28,0.0,14457.12,False
ORD00075245,20250118,2025-01-18,P0014,C00634,WH01,11,2634.32,0.0,28977.52,False
ORD00075246,20250118,2025-01-18,P0014,C00186,WH02,15,2634.32,0.05,37539.06,False
ORD00075247,20250118,2025-01-18,P0014,C00987,WH03,19,2634.32,0.05,47549.48,False
ORD00075248,20250118,2025-01-18,P0014,C00280,WH04,15,2634.32,0.0,39514.8,False
ORD00075249,20250118,2025-01-18,P0014,C00586,WH05,12,2634.32,0.0,31611.84,False
ORD00075250,20250118,2025-01-18,P0015,C00975,WH01,3,325.37,0.03,946.83,False
ORD00075251,20250118,2025-01-18,P0015,C00602,WH02,7,325.37,0.0,2277.59,False
ORD00075252,20250118,2025-01-18,P0015,C00725,WH03,11,325.37,0.0,3579.07,False
ORD00075253,20250118,2025-01-18,P0015,C00912,WH04,7,325.37,0.15,1935.95,False
ORD00075254,20250118,2025-01-18,P0015,C00481,WH05,7,325.37,0.1,2049.83,False
ORD00075255,20250118,2025-01-18,P0016,C00309,WH01,12,1110.44,0.0,13325.28,False
ORD00075256,20250118,2025-01-18,P0016,C00998,WH02,21,1110.44,0.03,22619.66,False
ORD00075257,20250118,2025-01-18,P0016,C00025,WH03,17,1110.44,0.0,18877.48,False
ORD00075258,20250118,2025-01-18,P0016,C00343,WH04,15,1110.44,0.0,16656.6,False
ORD00075259,20250118,2025-01-18,P0016,C00171,WH05,19,1110.44,0.05,20043.44,False
ORD00075260,20250118,2025-01-18,P0017,C00702,WH01,12,1114.83,0.05,12709.06,False
ORD00075261,20250118,2025-01-18,P0017,C00047,WH02,24,1114.83,0.0,26755.92,False
ORD00075262,20250118,2025-01-18,P0017,C00075,WH03,20,1114.83,0.03,21627.7,False
ORD00075263,20250118,2025-01-18,P0017,C00911,WH04,19,1114.83,0.0,21181.77,False
ORD00075264,20250118,2025-01-18,P0017,C00635,WH05,19,1114.83,0.0,21181.77,False
ORD00075265,20250118,2025-01-18,P0018,C00048,WH01,6,1366.31,0.0,8197.86,False
ORD00075266,20250118,2025-01-18,P0018,C00834,WH02,4,1366.31,0.0,5465.24,False
ORD00075267,20250118,2025-01-18,P0018,C00540,WH03,5,1366.31,0.0,6831.55,False
ORD00075268,20250118,2025-01-18,P0018,C00924,WH04,2,1366.31,0.05,2595.99,False
ORD00075269,20250118,2025-01-18,P0018,C00801,WH05,10,1366.31,0.0,13663.1,False
ORD00075270,20250118,2025-01-18,P0019,C00601,WH01,18,2758.24,0.1,44683.49,False
ORD00075271,20250118,2025-01-18,P0019,C00940,WH02,16,2758.24,0.0,44131.84,False
ORD00075272,20250118,2025-01-18,P0019,C00606,WH03,19,2758.24,0.0,52406.56,False
ORD00075273,20250118,2025-01-18,P0019,C00232,WH04,4,2758.24,0.05,10481.31,False
ORD00075274,20250118,2025-01-18,P0019,C00306,WH05,13,2758.24,0.0,35857.12,False
ORD00075275,20250118,2025-01-18,P0020,C00107,WH01,6,3034.72,0.05,17297.9,False
ORD00075276,20250118,2025-01-18,P0020,C00875,WH02,14,3034.72,0.0,42486.08,False
ORD00075277,20250118,2025-01-18,P0020,C00422,WH03,22,3034.72,0.1,60087.46,False
ORD00075278,20250118,2025-01-18,P0020,C00806,WH04,18,3034.72,0.0,54624.96,False
ORD00075279,20250118,2025-01-18,P0020,C00778,WH05,9,3034.72,0.05,25946.86,False
ORD00075280,20250118,2025-01-18,P0021,C00396,WH01,12,840.91,0.1,9081.83,False
ORD00075281,20250118,2025-01-18,P0021,C00169,WH02,22,840.91,0.05,17575.02,False
