Order_ID,Date_ID,Order_Date,Product_ID,Customer_ID,Warehouse_ID,Quantity,Unit_Price,Discount_Rate,Sales_Value
ORD00085719,20250312,2025-03-12,P0016,C00270,WH01,15,1110.44,0.05,15823.77
ORD00085720,20250312,2025-03-12,P0016,C00425,WH02,21,1110.44,0.0,23319.24
ORD00085721,20250312,2025-03-12,P0016,C00247,WH03,25,1110.44,0.0,27761.0
ORD00085722,20250312,2025-03-12,P0016,C00415,WH04,16,1110.44,0.0,17767.04
ORD00085723,20250312,2025-03-12,P0016,C00715,WH05,10,1110.44,0.15,9438.74
ORD00085724,20250312,2025-03-12,P0017,C00672,WH01,15,1114.83,0.1,15050.2
ORD00085725,20250312,2025-03-12,P0017,C00137,WH02,20,1114.83,0.0,22296.6
ORD00085726,20250312,2025-03-12,P0017,C00387,WH03,23,1114.83,0.03,24871.86
ORD00085727,20250312,2025-03-12,P0017,C00754,WH04,16,1114.83,0.15,15161.69
ORD00085728,20250312,2025-03-12,P0017,C00424,WH05,15,1114.83,0.0,16722.45
ORD00085729,20250312,2025-03-12,P0018,C00680,WH01,6,1366.31,0.0,8197.86
ORD00085730,20250312,2025-03-12,P0018,C00607,WH02,9,1366.31,0.1,11067.11
ORD00085731,20250312,2025-03-12,P0018,C00865,WH03,6,1366.31,0.0,8197.86
ORD00085732,20250312,2025-03-12,P0018,C00385,WH04,4,1366.31,0.05,5191.98
ORD00085733,20250312,2025-03-12,P0018,C00467,WH05,2,1366.31,0.03,2650.64
ORD00085734,20250312,2025-03-12,P0019,C00267,WH01,8,2758.24,0.1,19859.33
ORD00085735,20250312,2025-03-12,P0019,C00539,WH02,8,2758.24,0.0,22065.92
ORD00085736,20250312,2025-03-12,P0019,C00451,WH03,16,2758.24,0.0,44131.84
ORD00085737,20250312,2025-03-12,P0019,C00513,WH04,10,2758.24,0.05,26203.28
ORD00085738,20250312,2025-03-12,P0019,C00317,WH05,17,2758.24,0.03,45483.38
ORD00085739,20250312,2025-03-12,P0020,C00764,WH01,12,3034.72,0.0,36416.64
ORD00085740,20250312,2025-03-12,P0020,C00747,WH02,16,3034.72,0.03,47098.85
ORD00085741,20250312,2025-03-12,P0020,C00379,WH03,16,3034.72,0.05,46127.74
ORD00085742,20250312,2025-03-12,P0020,C00522,WH04,6,3034.72,0.1,16387.49
ORD00085743,20250312,2025-03-12,P0020,C00139,WH05,11,3034.72,0.0,33381.92
ORD00085744,20250312,2025-03-12,P0021,C00588,WH01,12,840.91,0.0,10090.92
ORD00085745,20250312,2025-03-12,P0021,C00074,WH02,23,840.91,0.03,18760.7
ORD00085746,20250312,2025-03-12,P0021,C00298,WH03,20,840.91,0.05,15977.29
ORD00085747,20250312,2025-03-12,P0021,C00900,WH04,14,840.91,0.0,11772.74
ORD00085748,20250312,2025-03-12,P0021,C00449,WH05,16,840.91,0.1,12109.1
ORD00085749,20250312,2025-03-12,P0022,C00028,WH01,3,611.26,0.05,1742.09
ORD00085750,20250312,2025-03-12,P0022,C00287,WH02,4,611.26,0.15,2078.28
ORD00085751,20250312,2025-03-12,P0022,C00495,WH03,5,611.26,0.03,2964.61
ORD00085752,20250312,2025-03-12,P0022,C00608,WH04,3,611.26,0.0,1833.78
ORD00085753,20250312,2025-03-12,P0022,C00658,WH05,4,611.26,0.0,2445.04
ORD00085754,20250312,2025-03-12,P0023,C00549,WH01,4,897.51,0.0,3590.04
ORD00085755,20250312,2025-03-12,P0023,C00732,WH02,7,897.51,0.05,5968.44
ORD00085756,20250312,2025-03-12,P0023,C00983,WH03,12,897.51,0.0,10770.12
ORD00085757,20250312,2025-03-12,P0023,C00486,WH04,3,897.51,0.0,2692.53
ORD00085758,20250312,2025-03-12,P0023,C00903,WH05,6,897.51,0.1,4846.55
ORD00085759,20250312,2025-03-12,P0024,C00281,WH01,7,889.43,0.0,6226.01
ORD00085760,20250312,2025-03-12,P0024,C00107,WH02,2,889.43,0.05,1689.92
ORD00085761,20250312,2025-03-12,P0024,C00221,WH03,6,889.43,0.0,5336.58
ORD00085762,20250312,2025-03-12,P0024,C00759,WH04,3,889.43,0.0,2668.29
ORD00085763,20250312,2025-03-12,P0024,C00904,WH05,4,889.43,0.0,3557.72
ORD00085764,20250312,2025-03-12,P0025,C00136,WH01,11,1786.4,0.0,19650.4
ORD00085765,20250312,2025-03-12,P0025,C00840,WH02,13,1786.4,0.05,22062.04
ORD00085766,20250312,2025-03-12,P0025,C00585,WH03,24,1786.4,0.03,41587.39
ORD00085767,20250312,2025-03-12,P0025,C00968,WH04,7,1786.4,0.05,11879.56
ORD00085768,20250312,2025-03-12,P0025,C00247,WH05,15,1786.4,0.03,25992.12
ORD00085769,20250312,2025-03-12,P0026,C00792,WH01,10,2864.88,0.03,27789.34
ORD00085770,20250312,2025-03-12,P0026,C00470,WH02,21,2864.88,0.1,54146.23
ORD00085771,20250312,2025-03-12,P0026,C00358,WH03,25,2864.88,0.1,64459.8
ORD00085772,20250312,2025-03-12,P0026,C00041,WH04,15,2864.88,0.0,42973.2
ORD00085773,20250312,2025-03-12,P0026,C00335,WH05,14,2864.88,0.0,40108.32
ORD00085774,20250312,2025-03-12,P0027,C00551,WH01,16,769.37,0.05,11694.42
ORD00085775,20250312,2025-03-12,P0027,C00278,WH02,22,769.37,0.0,16926.14
ORD00085776,20250312,2025-03-12,P0027,C00099,WH03,7,769.37,0.1,4847.03
ORD00085777,20250312,2025-03-12,P0027,C00477,WH04,11,769.37,0.05,8039.92
ORD00085778,20250312,2025-03-12,P0027,C00148,WH05,12,769.37,0.03,8955.47
ORD00085779,20250312,2025-03-12,P0028,C00864,WH01,11,4304.95,0.03,45933.82
ORD00085780,20250312,2025-03-12,P0028,C00072,WH02,17,4304.95,0.15,62206.53
ORD00085781,20250312,2025-03-12,P0028,C00783,WH03,17,4304.95,0.05,69524.94
ORD00085782,20250312,2025-03-12,P0028,C00609,WH04,12,4304.95,0.0,51659.4
ORD00085783,20250312,2025-03-12,P0028,C00096,WH05,12,4304.95,0.0,51659.4
ORD00085784,20250312,2025-03-12,P0029,C00539,WH01,11,4643.0,0.0,51073.0
ORD00085785,20250312,2025-03-12,P0029,C00824,WH02,17,4643.0,0.05,74984.45
ORD00085786,20250312,2025-03-12,P0029,C00521,WH03,21,4643.0,0.1,87752.7
ORD00085787,20250312,2025-03-12,P0029,C00224,WH04,10,4643.0,0.05,44108.5
ORD00085788,20250312,2025-03-12,P0029,C00622,WH05,23,4643.0,0.0,106789.0
ORD00085789,20250312,2025-03-12,P0030,C00368,WH01,9,3286.04,0.03,28687.13
ORD00085790,20250312,2025-03-12,P0030,C00036,WH02,13,3286.04,0.0,42718.52
ORD00085791,20250312,2025-03-12,P0030,C00498,WH03,13,3286.04,0.1,38446.67
ORD00085792,20250312,2025-03-12,P0030,C00805,WH04,11,3286.04,0.0,36146.44
ORD00085793,20250312,2025-03-12,P0030,C00462,WH05,7,3286.04,0.1,20702.05
ORD00085794,20250312,2025-03-12,P0031,C00780,WH01,1,660.48,0.05,627.46
ORD00085795,20250312,2025-03-12,P0031,C00829,WH02,3,660.48,0.1,1783.3
ORD00085796,20250312,2025-03-12,P0031,C00375,WH03,2,660.48,0.03,1281.33
ORD00085797,20250312,2025-03-12,P0031,C00843,WH04,6,660.48,0.05,3764.74
ORD00085798,20250312,2025-03-12,P0031,C00232,WH05,3,660.48,0.0,1981.44
ORD00085799,20250312,2025-03-12,P0032,C00442,WH01,11,2060.12,0.03,21981.48
ORD00085800,20250312,2025-03-12,P0032,C00032,WH02,13,2060.12,0.1,24103.4
ORD00085801,20250312,2025-03-12,P0032,C00547,WH03,20,2060.12,0.05,39142.28
ORD00085802,20250312,2025-03-12,P0032,C00455,WH04,12,2060.12,0.1,22249.3
ORD00085803,20250312,2025-03-12,P0032,C00080,WH05,12,2060.12,0.05,23485.37
ORD00085804,20250312,2025-03-12,P0033,C00884,WH01,4,2555.35,0.05,9710.33
ORD00085805,20250312,2025-03-12,P0033,C00174,WH02,7,2555.35,0.1,16098.71
ORD00085806,20250312,2025-03-12,P0033,C00785,WH03,9,2555.35,0.1,20698.34
ORD00085807,20250312,2025-03-12,P0033,C00216,WH04,7,2555.35,0.05,16993.08
ORD00085808,20250312,2025-03-12,P0033,C00044,WH05,4,2555.35,0.15,8688.19
ORD00085809,20250312,2025-03-12,P0034,C00173,WH01,1,4112.91,0.0,4112.91
ORD00085810,20250312,2025-03-12,P0034,C00363,WH02,4,4112.91,0.03,15958.09
ORD00085811,20250312,2025-03-12,P0034,C00274,WH03,6,4112.91,0.0,24677.46
ORD00085812,20250312,2025-03-12,P0034,C00815,WH04,2,4112.91,0.1,7403.24
ORD00085813,20250312,2025-03-12,P0034,C00585,WH05,3,4112.91,0.0,12338.73
ORD00085814,20250312,2025-03-12,P0035,C00348,WH01,8,2125.57,0.05,16154.33
ORD00085815,20250312,2025-03-12,P0035,C00099,WH02,7,2125.57,0.03,14432.62
ORD00085816,20250312,2025-03-12,P0035,C00487,WH03,10,2125.57,0.1,19130.13
ORD00085817,20250312,2025-03-12,P0035,C00813,WH04,3,2125.57,0.1,5739.04
ORD00085818,20250312,2025-03-12,P0035,C00543,WH05,8,2125.57,0.0,17004.56
ORD00085819,20250312,2025-03-12,P0036,C00019,WH01,17,2814.51,0.03,46411.27
ORD00085820,20250312,2025-03-12,P0036,C00406,WH02,14,2814.51,0.0,39403.14
ORD00085821,20250312,2025-03-12,P0036,C00357,WH03,19,2814.51,0.03,51871.42
ORD00085822,20250312,2025-03-12,P0036,C00939,WH04,16,2814.51,0.0,45032.16
ORD00085823,20250312,2025-03-12,P0036,C00255,WH05,19,2814.51,0.0,53475.69
ORD00085824,20250312,2025-03-12,P0037,C00203,WH01,6,1836.09,0.03,10686.04
ORD00085825,20250312,2025-03-12,P0037,C00158,WH02,7,1836.09,0.1,11567.37
ORD00085826,20250312,2025-03-12,P0037,C00326,WH03,12,1836.09,0.0,22033.08
ORD00085827,20250312,2025-03-12,P0037,C00452,WH04,3,1836.09,0.1,4957.44
ORD00085828,20250312,2025-03-12,P0037,C00594,WH05,2,1836.09,0.15,3121.35
ORD00085829,20250312,2025-03-12,P0038,C00321,WH01,12,2272.63,0.1,24544.4
ORD00085830,20250312,2025-03-12,P0038,C00326,WH02,10,2272.63,0.0,22726.3
ORD00085831,20250312,2025-03-12,P0038,C00984,WH03,14,2272.63,0.0,31816.82
ORD00085832,20250312,2025-03-12,P0038,C00599,WH04,14,2272.63,0.03,30862.32
ORD00085833,20250312,2025-03-12,P0038,C00016,WH05,14,2272.63,0.15,27044.3
ORD00085834,20250312,2025-03-12,P0039,C00725,WH01,2,655.76,0.0,1311.52
ORD00085835,20250312,2025-03-12,P0039,C00536,WH02,6,655.76,0.05,3737.83
ORD00085836,20250312,2025-03-12,P0039,C00497,WH03,7,655.76,0.0,4590.32
ORD00085837,20250312,2025-03-12,P0039,C00407,WH04,3,655.76,0.0,1967.28
ORD00085838,20250312,2025-03-12,P0039,C00815,WH05,5,655.76,0.05,3114.86
ORD00085839,20250312,2025-03-12,P0040,C00049,WH01,2,1011.55,0.0,2023.1
ORD00085840,20250312,2025-03-12,P0040,C00198,WH02,5,1011.55,0.05,4804.86
ORD00085841,20250312,2025-03-12,P0040,C00205,WH03,3,1011.55,0.1,2731.18
ORD00085842,20250312,2025-03-12,P0040,C00561,WH05,5,1011.55,0.0,5057.75
ORD00085843,20250313,2025-03-13,P0001,C00864,WH01,13,1798.19,0.0,23376.47
ORD00085844,20250313,2025-03-13,P0001,C00664,WH02,18,1798.19,0.1,29130.68
ORD00085845,20250313,2025-03-13,P0001,C00827,WH03,16,1798.19,0.05,27332.49
ORD00085846,20250313,2025-03-13,P0001,C00576,WH04,7,1798.19,0.05,11957.96
ORD00085847,20250313,2025-03-13,P0001,C00041,WH05,5,1798.19,0.0,8990.95
ORD00085848,20250313,2025-03-13,P0002,C00739,WH01,13,950.45,0.1,11120.27
ORD00085849,20250313,2025-03-13,P0002,C00667,WH02,15,950.45,0.0,14256.75
ORD00085850,20250313,2025-03-13,P0002,C00756,WH03,8,950.45,0.0,7603.6
ORD00085851,20250313,2025-03-13,P0002,C00451,WH04,12,950.45,0.0,11405.4
ORD00085852,20250313,2025-03-13,P0002,C00219,WH05,15,950.45,0.1,12831.08
ORD00085853,20250313,2025-03-13,P0003,C00638,WH01,11,1220.29,0.0,13423.19
ORD00085854,20250313,2025-03-13,P0003,C00248,WH02,18,1220.29,0.0,21965.22
ORD00085855,20250313,2025-03-13,P0003,C00847,WH03,18,1220.29,0.05,20866.96
ORD00085856,20250313,2025-03-13,P0003,C00874,WH04,6,1220.29,0.05,6955.65
ORD00085857,20250313,2025-03-13,P0003,C00488,WH05,16,1220.29,0.03,18938.9
ORD00085858,20250313,2025-03-13,P0004,C00614,WH01,14,2227.7,0.05,29628.41
ORD00085859,20250313,2025-03-13,P0004,C00336,WH02,19,2227.7,0.0,42326.3
ORD00085860,20250313,2025-03-13,P0004,C00753,WH03,19,2227.7,0.05,40209.98
ORD00085861,20250313,2025-03-13,P0004,C00226,WH04,14,2227.7,0.0,31187.8
ORD00085862,20250313,2025-03-13,P0004,C00939,WH05,14,2227.7,0.03,30252.17
ORD00085863,20250313,2025-03-13,P0005,C00981,WH01,5,1650.77,0.1,7428.46
ORD00085864,20250313,2025-03-13,P0005,C00146,WH02,4,1650.77,0.03,6404.99
ORD00085865,20250313,2025-03-13,P0005,C00104,WH03,6,1650.77,0.1,8914.16
ORD00085866,20250313,2025-03-13,P0005,C00910,WH04,8,1650.77,0.15,11225.24
ORD00085867,20250313,2025-03-13,P0005,C00307,WH05,7,1650.77,0.05,10977.62
ORD00085868,20250313,2025-03-13,P0006,C00080,WH01,1,3622.89,0.05,3441.75
ORD00085869,20250313,2025-03-13,P0006,C00405,WH02,4,3622.89,0.0,14491.56
ORD00085870,20250313,2025-03-13,P0006,C00861,WH03,2,3622.89,0.03,7028.41
ORD00085871,20250313,2025-03-13,P0006,C00499,WH04,3,3622.89,0.0,10868.67
ORD00085872,20250313,2025-03-13,P0006,C00514,WH05,4,3622.89,0.0,14491.56
ORD00085873,20250313,2025-03-13,P0007,C00380,WH01,10,2956.62,0.05,28087.89
ORD00085874,20250313,2025-03-13,P0007,C00591,WH02,9,2956.62,0.1,23948.62
ORD00085875,20250313,2025-03-13,P0007,C00151,WH03,20,2956.62,0.1,53219.16
ORD00085876,20250313,2025-03-13,P0007,C00113,WH04,13,2956.62,0.0,38436.06
ORD00085877,20250313,2025-03-13,P0007,C00809,WH05,5,2956.62,0.0,14783.1
ORD00085878,20250313,2025-03-13,P0008,C00331,WH01,7,968.68,0.05,6441.72
ORD00085879,20250313,2025-03-13,P0008,C00105,WH02,8,968.68,0.05,7361.97
ORD00085880,20250313,2025-03-13,P0008,C00312,WH03,7,968.68,0.15,5763.65
ORD00085881,20250313,2025-03-13,P0008,C00645,WH04,4,968.68,0.05,3680.98
ORD00085882,20250313,2025-03-13,P0008,C00797,WH05,10,968.68,0.0,9686.8
ORD00085883,20250313,2025-03-13,P0009,C00532,WH01,1,3207.48,0.05,3047.11
ORD00085884,20250313,2025-03-13,P0009,C00812,WH02,4,3207.48,0.1,11546.93
ORD00085885,20250313,2025-03-13,P0009,C00354,WH03,2,3207.48,0.05,6094.21
ORD00085886,20250313,2025-03-13,P0009,C00182,WH04,3,3207.48,0.0,9622.44
ORD00085887,20250313,2025-03-13,P0009,C00490,WH05,3,3207.48,0.1,8660.2
ORD00085888,20250313,2025-03-13,P0010,C00320,WH01,5,3567.8,0.0,17839.0
ORD00085889,20250313,2025-03-13,P0010,C00402,WH02,8,3567.8,0.0,28542.4
ORD00085890,20250313,2025-03-13,P0010,C00144,WH03,7,3567.8,0.0,24974.6
ORD00085891,20250313,2025-03-13,P0010,C00628,WH04,2,3567.8,0.1,6422.04
ORD00085892,20250313,2025-03-13,P0010,C00830,WH05,3,3567.8,0.15,9097.89
ORD00085893,20250313,2025-03-13,P0011,C00007,WH01,3,746.61,0.0,2239.83
ORD00085894,20250313,2025-03-13,P0011,C00442,WH02,12,746.61,0.05,8511.35
ORD00085895,20250313,2025-03-13,P0011,C00562,WH03,14,746.61,0.0,10452.54
ORD00085896,20250313,2025-03-13,P0011,C00607,WH04,5,746.61,0.05,3546.4
ORD00085897,20250313,2025-03-13,P0011,C00207,WH05,5,746.61,0.03,3621.06
ORD00085898,20250313,2025-03-13,P0012,C00852,WH01,3,3089.32,0.05,8804.56
ORD00085899,20250313,2025-03-13,P0012,C00811,WH02,3,3089.32,0.05,8804.56
ORD00085900,20250313,2025-03-13,P0012,C00123,WH03,8,3089.32,0.0,24714.56
ORD00085901,20250313,2025-03-13,P0012,C00500,WH04,5,3089.32,0.15,13129.61
ORD00085902,20250313,2025-03-13,P0012,C00804,WH05,3,3089.32,0.03,8989.92
ORD00085903,20250313,2025-03-13,P0013,C00841,WH01,4,3614.28,0.05,13734.26
ORD00085904,20250313,2025-03-13,P0013,C00335,WH02,3,3614.28,0.03,10517.55
ORD00085905,20250313,2025-03-13,P0013,C00305,WH03,4,3614.28,0.1,13011.41
ORD00085906,20250313,2025-03-13,P0013,C00313,WH04,5,3614.28,0.03,17529.26
ORD00085907,20250313,2025-03-13,P0013,C00032,WH05,3,3614.28,0.15,9216.41
ORD00085908,20250313,2025-03-13,P0014,C00872,WH01,9,2634.32,0.1,21337.99
ORD00085909,20250313,2025-03-13,P0014,C00589,WH02,13,2634.32,0.1,30821.54
ORD00085910,20250313,2025-03-13,P0014,C00673,WH03,12,2634.32,0.1,28450.66
ORD00085911,20250313,2025-03-13,P0014,C00964,WH04,12,2634.32,0.05,30031.25
ORD00085912,20250313,2025-03-13,P0014,C00595,WH05,20,2634.32,0.05,50052.08
ORD00085913,20250313,2025-03-13,P0015,C00723,WH01,8,325.37,0.0,2602.96
ORD00085914,20250313,2025-03-13,P0015,C00708,WH02,12,325.37,0.05,3709.22
ORD00085915,20250313,2025-03-13,P0015,C00892,WH03,18,325.37,0.0,5856.66
ORD00085916,20250313,2025-03-13,P0015,C00447,WH04,5,325.37,0.03,1578.04
ORD00085917,20250313,2025-03-13,P0015,C00790,WH05,7,325.37,0.05,2163.71
ORD00085918,20250313,2025-03-13,P0016,C00444,WH01,14,1110.44,0.05,14768.85
ORD00085919,20250313,2025-03-13,P0016,C00542,WH02,22,1110.44,0.0,24429.68
ORD00085920,20250313,2025-03-13,P0016,C00677,WH03,19,1110.44,0.05,20043.44
ORD00085921,20250313,2025-03-13,P0016,C00538,WH04,19,1110.44,0.15,17933.61
ORD00085922,20250313,2025-03-13,P0016,C00607,WH05,16,1110.44,0.0,17767.04
ORD00085923,20250313,2025-03-13,P0017,C00869,WH01,14,1114.83,0.0,15607.62
ORD00085924,20250313,2025-03-13,P0017,C00375,WH02,22,1114.83,0.03,23790.47
ORD00085925,20250313,2025-03-13,P0017,C00798,WH03,19,1114.83,0.0,21181.77
ORD00085926,20250313,2025-03-13,P0017,C00325,WH04,8,1114.83,0.0,8918.64
ORD00085927,20250313,2025-03-13,P0017,C00888,WH05,12,1114.83,0.05,12709.06
ORD00085928,20250313,2025-03-13,P0018,C00364,WH01,4,1366.31,0.03,5301.28
ORD00085929,20250313,2025-03-13,P0018,C00478,WH02,9,1366.31,0.0,12296.79
ORD00085930,20250313,2025-03-13,P0018,C00335,WH03,8,1366.31,0.0,10930.48
ORD00085931,20250313,2025-03-13,P0018,C00006,WH04,4,1366.31,0.1,4918.72
ORD00085932,20250313,2025-03-13,P0018,C00718,WH05,2,1366.31,0.0,2732.62
ORD00085933,20250313,2025-03-13,P0019,C00635,WH01,9,2758.24,0.0,24824.16
ORD00085934,20250313,2025-03-13,P0019,C00407,WH02,14,2758.24,0.15,32823.06
ORD00085935,20250313,2025-03-13,P0019,C00363,WH03,20,2758.24,0.0,55164.8
ORD00085936,20250313,2025-03-13,P0019,C00840,WH04,15,2758.24,0.03,40132.39
ORD00085937,20250313,2025-03-13,P0019,C00065,WH05,12,2758.24,0.0,33098.88
ORD00085938,20250313,2025-03-13,P0020,C00488,WH01,7,3034.72,0.05,20180.89
ORD00085939,20250313,2025-03-13,P0020,C00500,WH02,17,3034.72,0.0,51590.24
ORD00085940,20250313,2025-03-13,P0020,C00514,WH03,15,3034.72,0.0,45520.8
ORD00085941,20250313,2025-03-13,P0020,C00117,WH04,10,3034.72,0.05,28829.84
ORD00085942,20250313,2025-03-13,P0020,C00306,WH05,6,3034.72,0.0,18208.32
ORD00085943,20250313,2025-03-13,P0021,C00322,WH01,5,840.91,0.05,3994.32
ORD00085944,20250313,2025-03-13,P0021,C00260,WH02,14,840.91,0.0,11772.74
ORD00085945,20250313,2025-03-13,P0021,C00863,WH03,14,840.91,0.0,11772.74
ORD00085946,20250313,2025-03-13,P0021,C00384,WH04,19,840.91,0.0,15977.29
ORD00085947,20250313,2025-03-13,P0021,C00248,WH05,5,840.91,0.1,3784.1
ORD00085948,20250313,2025-03-13,P0022,C00628,WH01,1,611.26,0.05,580.7
ORD00085949,20250313,2025-03-13,P0022,C00096,WH02,4,611.26,0.0,2445.04
ORD00085950,20250313,2025-03-13,P0022,C00261,WH03,4,611.26,0.0,2445.04
ORD00085951,20250313,2025-03-13,P0022,C00803,WH04,2,611.26,0.05,1161.39
ORD00085952,20250313,2025-03-13,P0022,C00847,WH05,4,611.26,0.1,2200.54
ORD00085953,20250313,2025-03-13,P0023,C00122,WH01,8,897.51,0.05,6821.08
ORD00085954,20250313,2025-03-13,P0023,C00866,WH02,4,897.51,0.05,3410.54
ORD00085955,20250313,2025-03-13,P0023,C00956,WH03,10,897.51,0.0,8975.1
ORD00085956,20250313,2025-03-13,P0023,C00394,WH04,1,897.51,0.0,897.51
ORD00085957,20250313,2025-03-13,P0023,C00156,WH05,6,897.51,0.0,5385.06
ORD00085958,20250313,2025-03-13,P0024,C00198,WH01,1,889.43,0.1,800.49
ORD00085959,20250313,2025-03-13,P0024,C00475,WH02,4,889.43,0.1,3201.95
ORD00085960,20250313,2025-03-13,P0024,C00582,WH03,3,889.43,0.0,2668.29
ORD00085961,20250313,2025-03-13,P0024,C00734,WH04,4,889.43,0.0,3557.72
ORD00085962,20250313,2025-03-13,P0024,C00060,WH05,5,889.43,0.0,4447.15
ORD00085963,20250313,2025-03-13,P0025,C00818,WH01,7,1786.4,0.03,12129.66
ORD00085964,20250313,2025-03-13,P0025,C00903,WH02,16,1786.4,0.03,27724.93
ORD00085965,20250313,2025-03-13,P0025,C00076,WH03,16,1786.4,0.03,27724.93
ORD00085966,20250313,2025-03-13,P0025,C00621,WH04,7,1786.4,0.0,12504.8
ORD00085967,20250313,2025-03-13,P0025,C00476,WH05,13,1786.4,0.0,23223.2
ORD00085968,20250313,2025-03-13,P0026,C00722,WH01,20,2864.88,0.1,51567.84
ORD00085969,20250313,2025-03-13,P0026,C00145,WH02,20,2864.88,0.1,51567.84
ORD00085970,20250313,2025-03-13,P0026,C00275,WH03,22,2864.88,0.0,63027.36
ORD00085971,20250313,2025-03-13,P0026,C00467,WH04,9,2864.88,0.0,25783.92
ORD00085972,20250313,2025-03-13,P0026,C00409,WH05,20,2864.88,0.0,57297.6
ORD00085973,20250313,2025-03-13,P0027,C00551,WH01,14,769.37,0.03,10448.04
ORD00085974,20250313,2025-03-13,P0027,C00486,WH02,18,769.37,0.0,13848.66
ORD00085975,20250313,2025-03-13,P0027,C00396,WH03,9,769.37,0.05,6578.11
ORD00085976,20250313,2025-03-13,P0027,C00988,WH04,11,769.37,0.1,7616.76
ORD00085977,20250313,2025-03-13,P0027,C00781,WH05,11,769.37,0.1,7616.76
ORD00085978,20250313,2025-03-13,P0028,C00407,WH01,7,4304.95,0.0,30134.65
ORD00085979,20250313,2025-03-13,P0028,C00204,WH02,26,4304.95,0.1,100735.83
ORD00085980,20250313,2025-03-13,P0028,C00111,WH03,16,4304.95,0.1,61991.28
ORD00085981,20250313,2025-03-13,P0028,C00935,WH04,11,4304.95,0.05,44986.73
ORD00085982,20250313,2025-03-13,P0028,C00301,WH05,10,4304.95,0.03,41758.02
ORD00085983,20250313,2025-03-13,P0029,C00154,WH01,12,4643.0,0.0,55716.0
ORD00085984,20250313,2025-03-13,P0029,C00940,WH02,32,4643.0,0.0,148576.0
ORD00085985,20250313,2025-03-13,P0029,C00470,WH03,17,4643.0,0.1,71037.9
ORD00085986,20250313,2025-03-13,P0029,C00908,WH04,17,4643.0,0.05,74984.45
ORD00085987,20250313,2025-03-13,P0029,C00544,WH05,23,4643.0,0.03,103585.33
ORD00085988,20250313,2025-03-13,P0030,C00643,WH01,9,3286.04,0.0,29574.36
ORD00085989,20250313,2025-03-13,P0030,C00848,WH02,17,3286.04,0.03,54186.8
ORD00085990,20250313,2025-03-13,P0030,C00681,WH03,12,3286.04,0.1,35489.23
ORD00085991,20250313,2025-03-13,P0030,C00120,WH04,8,3286.04,0.0,26288.32
ORD00085992,20250313,2025-03-13,P0030,C00468,WH05,10,3286.04,0.0,32860.4
ORD00085993,20250313,2025-03-13,P0031,C00447,WH01,1,660.48,0.0,660.48
ORD00085994,20250313,2025-03-13,P0031,C00025,WH02,1,660.48,0.0,660.48
ORD00085995,20250313,2025-03-13,P0031,C00471,WH03,2,660.48,0.03,1281.33
ORD00085996,20250313,2025-03-13,P0031,C00328,WH04,2,660.48,0.03,1281.33
ORD00085997,20250313,2025-03-13,P0031,C00218,WH05,6,660.48,0.05,3764.74
ORD00085998,20250313,2025-03-13,P0032,C00040,WH01,10,2060.12,0.05,19571.14
ORD00085999,20250313,2025-03-13,P0032,C00305,WH02,15,2060.12,0.0,30901.8
ORD00086000,20250313,2025-03-13,P0032,C00096,WH03,15,2060.12,0.03,29974.75
ORD00086001,20250313,2025-03-13,P0032,C00065,WH04,9,2060.12,0.03,17984.85
ORD00086002,20250313,2025-03-13,P0032,C00192,WH05,14,2060.12,0.05,27399.6
ORD00086003,20250313,2025-03-13,P0033,C00070,WH01,12,2555.35,0.15,26064.57
ORD00086004,20250313,2025-03-13,P0033,C00151,WH02,4,2555.35,0.0,10221.4
ORD00086005,20250313,2025-03-13,P0033,C00112,WH03,17,2555.35,0.03,42137.72
ORD00086006,20250313,2025-03-13,P0033,C00315,WH04,6,2555.35,0.0,15332.1
ORD00086007,20250313,2025-03-13,P0033,C00814,WH05,6,2555.35,0.0,15332.1
ORD00086008,20250313,2025-03-13,P0034,C00220,WH01,2,4112.91,0.05,7814.53
ORD00086009,20250313,2025-03-13,P0034,C00286,WH02,2,4112.91,0.0,8225.82
ORD00086010,20250313,2025-03-13,P0034,C00756,WH03,2,4112.91,0.0,8225.82
ORD00086011,20250313,2025-03-13,P0034,C00689,WH04,2,4112.91,0.1,7403.24
ORD00086012,20250313,2025-03-13,P0035,C00352,WH01,5,2125.57,0.05,10096.46
ORD00086013,20250313,2025-03-13,P0035,C00569,WH02,11,2125.57,0.05,22212.21
ORD00086014,20250313,2025-03-13,P0035,C00994,WH03,13,2125.57,0.0,27632.41
ORD00086015,20250313,2025-03-13,P0035,C00397,WH04,12,2125.57,0.0,25506.84
ORD00086016,20250313,2025-03-13,P0035,C00721,WH05,5,2125.57,0.0,10627.85
ORD00086017,20250313,2025-03-13,P0036,C00065,WH01,18,2814.51,0.0,50661.18
ORD00086018,20250313,2025-03-13,P0036,C00593,WH02,24,2814.51,0.05,64170.83
ORD00086019,20250313,2025-03-13,P0036,C00350,WH03,20,2814.51,0.05,53475.69
ORD00086020,20250313,2025-03-13,P0036,C00455,WH04,14,2814.51,0.05,37432.98
ORD00086021,20250313,2025-03-13,P0036,C00286,WH05,19,2814.51,0.03,51871.42
ORD00086022,20250313,2025-03-13,P0037,C00617,WH01,5,1836.09,0.0,9180.45
